review_id,lang,sent_id,sentence,aspect,aspect_text,hit_keywords,label_id,label,review_rating,review_created_at,created_at,updated_at
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1eVpscDRRa0ZrWkdWVVEzRkdURWQyY0Rob05WRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk5yZlp4QkFkZGVUQ3FGTEd2cDhoNVE%7C0chn4p9403T%7C?hl=en,en,0,Overpriced bottled water because the airport doesn t provide water fountains,price_value,price and value,overpriced,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1eVpscDRRa0ZrWkdWVVEzRkdURWQyY0Rob05WRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk5yZlp4QkFkZGVUQ3FGTEd2cDhoNVE%7C0chn4p9403T%7C?hl=en,en,1,Plus your typical VietJet scam experience with 7kg carry on and they force you to check in rest,checkin_boarding,check-in and boarding,check in,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tORVEwaEJUakV5YzJKaVV6TXhSMDlIYTJKcmNXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkNEQ0hBTjEyc2JiUzMxR09Ha2JrcWc%7C0chijAD5e9E%7C?hl=en,en,2,"Also, a lot of smokers in front of the airport, and the Grab pick-up point is hard to locate",transport_parking,transport and parking,grab,0,negative,2,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Gc1dIUk5MVWh4TldOS2JrWjZNVWRWWW5aTVZuYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmFsWHRNLUhxNWNKbkZ6MUdVYnZMVnc%7C0chgmeKLv4N%7C?hl=en,en,2,"Unlike at Noi Bai International Airport, at Tan Son Nhat International Airport s international terminal, neither Business Class passengers nor Lotusmiles Platinum members are entitled to access the Fast Track lane at passport control",immigration_customs,immigration and customs,passport control,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Gc1dIUk5MVWh4TldOS2JrWjZNVWRWWW5aTVZuYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmFsWHRNLUhxNWNKbkZ6MUdVYnZMVnc%7C0chgmeKLv4N%7C?hl=en,en,4,"As a result, unless you have an ABTC card or a diplomatic passport, you will have to queue in an extremely long line upon arrival",queue_waiting,queue and waiting,"long line, queue, line",0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5UlZrazNOMTkyUzFCYWJVOURSRVprVEZvd05XYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk9RVkk3N192S1BabU9DREZkTFowNWc%7C0chc_ILP2lr%7C?hl=en,en,2,"As the gateway to Ho Chi Minh with a large number of travelers, it s crucial to maintain strict immigration control while urgently improving the efficiency of the immigration process (like implementing automated gates and requiring travelers to provide fingerprints and facial photos)",immigration_customs,immigration and customs,immigration,0,negative,2,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5UlZrazNOMTkyUzFCYWJVOURSRVprVEZvd05XYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk9RVkk3N192S1BabU9DREZkTFowNWc%7C0chc_ILP2lr%7C?hl=en,en,3,"Ho Chi Minh is truly a wonderful city, but the immigration gates are a really disappointing point",immigration_customs,immigration and customs,immigration,0,negative,2,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5UlZrazNOMTkyUzFCYWJVOURSRVprVEZvd05XYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk9RVkk3N192S1BabU9DREZkTFowNWc%7C0chc_ILP2lr%7C?hl=en,en,4,"Since Da Nang International Airport has implemented automated gates, I hope Ho Chi Minh s immigration gates will also introduce them",immigration_customs,immigration and customs,immigration,0,negative,2,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toQk9HaEhlbmw2UVZKdFJVWlRZWFJCZFU5QlIxRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkhBOGhHenl6QVJtRUZTYXRBdU9BR1E%7C0chZIoDTlzE%7C?hl=en,vi,1,"Nhà ga co thể phục vụ 20 triệu lượt khách nội địa mỗi năm, có khả năng xử lý có thể tới 7",staff_service,Nhân viên và phục vụ,phục vụ,1,positive,4,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKMlJGWlNiRTV5YTBzM1dGaGpXamQxTUdGWlNtYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlJ2RFZSbE5ya0s3WFhjWjd1MGFZSmc%7C0chYNtFr5gZ%7C?hl=en,en,2,5 viable vegetarian order items across a few dozen dining places,food_beverage,food and beverage,dining,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKMlJGWlNiRTV5YTBzM1dGaGpXamQxTUdGWlNtYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlJ2RFZSbE5ya0s3WFhjWjd1MGFZSmc%7C0chYNtFr5gZ%7C?hl=en,en,3,Signage very poor,signage_information,signage and information,signage,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKMlJGWlNiRTV5YTBzM1dGaGpXamQxTUdGWlNtYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlJ2RFZSbE5ya0s3WFhjWjd1MGFZSmc%7C0chYNtFr5gZ%7C?hl=en,en,5,"5 of 6 ground staff I interacted with provided little to no interaction, either cold or plain rude",staff_service,staff and service,"ground staff, staff, rude",0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213eFRtRklUbE0xTTJWd1kwcDJSWFpsYWkxR1FWRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmwxTmFITlM1M2VwY0p2RXZlai1GQVE%7C0chNdyaXEeh%7C?hl=en,vi,0,"Sân bay quốc tế Tân Sơn Nhất tại Thành phố Hồ Chí Minh là một trong những cảng hàng không hiện đại và quan trọng bậc nhất của Việt Nam, đóng vai trò cửa ngõ kết nối đất nước với bạn bè quốc tế",wifi_internet,WiFi và Internet,kết nối,1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213eFRtRklUbE0xTTJWd1kwcDJSWFpsYWkxR1FWRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmwxTmFITlM1M2VwY0p2RXZlai1GQVE%7C0chNdyaXEeh%7C?hl=en,vi,5,"Nhân viên phục vụ nhiệt tình, thân thiện, luôn sẵn sàng hỗ trợ hành khách với thái độ chuyên nghiệp và niềm nở",staff_service,Nhân viên và phục vụ,"chuyên nghiệp, nhân viên, thái độ, phục vụ, hỗ trợ",1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213eFRtRklUbE0xTTJWd1kwcDJSWFpsYWkxR1FWRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmwxTmFITlM1M2VwY0p2RXZlai1GQVE%7C0chNdyaXEeh%7C?hl=en,vi,6,"Ngoài ra, sân bay cũng có nhiều lựa chọn về ăn uống và mua sắm, từ các quán cà phê hiện đại cho đến những cửa hàng lưu niệm đặc trưng, đáp ứng nhu cầu đa dạng của hành khách",food_beverage,Đồ ăn và thức uống,"quán cà phê, ăn uống, cà phê, quán",1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213eFRtRklUbE0xTTJWd1kwcDJSWFpsYWkxR1FWRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmwxTmFITlM1M2VwY0p2RXZlai1GQVE%7C0chNdyaXEeh%7C?hl=en,vi,7,"Với những trải nghiệm trên, tôi đánh giá Tân Sơn Nhất là một sân bay quốc tế hiện đại, ngày càng khẳng định vị thế trong khu vực",price_value,Giá cả và giá trị,giá,1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214MGF6Wk5kVVkzUTBwM2VIUjNRekozZGpOdmExRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmx0azZNdUY3Q0p3eHR3QzJ3djNva1E%7C0chGO9hTkOi%7C?hl=en,vi,1,Thiếu thông tin hướng dẫn,signage_information,Biển chỉ dẫn và thông tin,"hướng dẫn, thông tin",1,positive,4,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GZmJsbEJSVU5KWTJaNGMzZHpXbGN6YjI1UmFXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmFfbllBRUNJY2Z4c3dzWlczb25RaWc%7C0chC_2bCsjN%7C?hl=en,vi,1,Sau khi đi qua khâu kiểm soát an ninh hàng không thì khách buộc phải bỏ hết các chai nước - nước còn trong chai,security_check,An ninh và soi chiếu,"kiểm soát an ninh, an ninh",0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GZmJsbEJSVU5KWTJaNGMzZHpXbGN6YjI1UmFXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmFfbllBRUNJY2Z4c3dzWlczb25RaWc%7C0chC_2bCsjN%7C?hl=en,vi,2,"Khi vào bên trong thì Ga đi và ga về đều cố tình báo trạm bơm lấy nước bảo trì mấy năm trời, mục tiêu là để các cửa hàng trong sân bay bán nước lọc giá trên trời 50-80,000 vnd / chai nước",price_value,Giá cả và giá trị,giá,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqdUs3QlJREAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgIDjuK7BRQ%7C0ch6oOBMYWf%7C?hl=en,en,1,The queues for immigration are normally long,immigration_customs,immigration and customs,immigration,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aS1EzbHVTbkYwVEhkSFZUZDFWMGhWWlU1VVQyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmZKQ3luSnF0THdHVTd1V0hVZU5UT2c%7C0ch5FrZciwm%7C?hl=en,en,2,"However, my main issue was with the staff and lack of order",staff_service,staff and service,staff,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aS1EzbHVTbkYwVEhkSFZUZDFWMGhWWlU1VVQyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmZKQ3luSnF0THdHVTd1V0hVZU5UT2c%7C0ch5FrZciwm%7C?hl=en,en,4,When we were going through security I was made to to empty my whole backpack due to a hair comb,security_check,security screening,security,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaM1FsUlVSa0ZoVm5CWWRUbFNNMWhNVGtFM1RHYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlZ3QlRURkFhVnBYdTlSM1hMTkE3TGc%7C0cgtxs2vZhU%7C?hl=en,en,3,Be prepared for long waits at customs and over OVER priced everything,immigration_customs,immigration and customs,customs,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaM1FsUlVSa0ZoVm5CWWRUbFNNMWhNVGtFM1RHYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlZ3QlRURkFhVnBYdTlSM1hMTkE3TGc%7C0cgtxs2vZhU%7C?hl=en,en,4,Just paid 17 usd on a whopper meal,food_beverage,food and beverage,meal,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kU1QyZHFRV3d5T0RReGRYaFJPV0pLVlU5eldsRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmdST2dqQWwyODQxdXhROWJKVU9zWlE%7C0cglyZJ-Gjl%7C?hl=en,vi,0,Nhà ga T3 mới đẹp sạch sẽ,cleanliness_toilets,Vệ sinh và nhà vệ sinh,sạch,1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKSmFqSlZVbE5yVmxkbFZtVm1kbXQ0VjNOVFdVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjJJajJVUlNrVldlVmVmdmt4V3NTWUE%7C0cgjKH9aeEx%7C?hl=en,vi,0,"Nhà ga mới sạch, đẹp và rộng",cleanliness_toilets,Vệ sinh và nhà vệ sinh,sạch,1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1UGJteGxOazFHUlhreGVXaGpNVVJ0TmtWRFpHYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk5PbmxlNk1GRXkxeWhjMURtNkVDZGc%7C0cgbla4WsGU%7C?hl=en,en,2,No information anywhere,signage_information,signage and information,information,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1UGJteGxOazFHUlhreGVXaGpNVVJ0TmtWRFpHYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk5PbmxlNk1GRXkxeWhjMURtNkVDZGc%7C0cgbla4WsGU%7C?hl=en,en,3,Wifi is cut,wifi_internet,wifi and internet,wifi,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1UGJteGxOazFHUlhreGVXaGpNVVJ0TmtWRFpHYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk5PbmxlNk1GRXkxeWhjMURtNkVDZGc%7C0cgbla4WsGU%7C?hl=en,en,4,3 hours queue is normal,queue_waiting,queue and waiting,queue,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sSVJuaFdTRU0yZFhSWWFIZEdZMWsyYkU1WllVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmlIRnhWSEM2dXRYaHdGY1k2bE5ZYUE%7C0cg__XUVIgM%7C?hl=en,en,0,Immigration lines are very long for both inbound and outbound travelers,immigration_customs,immigration and customs,immigration,0,negative,3,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sSVJuaFdTRU0yZFhSWWFIZEdZMWsyYkU1WllVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmlIRnhWSEM2dXRYaHdGY1k2bE5ZYUE%7C0cg__XUVIgM%7C?hl=en,en,1,Vietnam immigration should add more officers to handle the high volume of passengers,immigration_customs,immigration and customs,immigration,0,negative,3,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poTGNDMHpTazVPVEVnME1WWkZZMGRVVlc1NlEyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjhLcC0zSk5OTEg0MVZFY0dUVW56Q2c%7C0cgNkfrarOy%7C?hl=en,en,3,This makes travel time into the city quick and affordable by taxi or ride-hailing apps,transport_parking,transport and parking,taxi,0,negative,3,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poTGNDMHpTazVPVEVnME1WWkZZMGRVVlc1NlEyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjhLcC0zSk5OTEg0MVZFY0dUVW56Q2c%7C0cgNkfrarOy%7C?hl=en,en,5,"The domestic terminal is straightforward to navigate, while the international terminal has a wider selection of dining and shopping",food_beverage,food and beverage,dining,0,negative,3,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwdFB5UDhnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgIDptPyP8gE%7C0cgNFmuWesF%7C?hl=en,en,1,The international departure is terribly run regarding to immigration with no future plan to expedite the process i,immigration_customs,immigration and customs,immigration,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwdFB5UDhnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgIDptPyP8gE%7C0cgNFmuWesF%7C?hl=en,en,2,"e TSA pre check, reserving your spot in the security",security_check,security screening,security,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21FelkzRTBaekZ2UVVrMGJVVkdOR3hsYmtkZmEyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmEzY3E0ZzFvQUk0bUVGNGxlbkdfa2c%7C0cgLlwks5h0%7C?hl=en,vi,1,Trong sân bay có nhiều lựa chọn ăn uống và cửa hàng tiện lợi,food_beverage,Đồ ăn và thức uống,ăn uống,1,positive,5,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWV09XUlZWVE5aVkdSS1JrRnNjM1kxV0V4MFNXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjVWOWRVVTNZVGRKRkFsc3Y1WEx0SWc%7C0cgKOR2vhPW%7C?hl=en,vi,1,Trừ vấn đề xe đưa đón và kết nối giữa các nhà ga,wifi_internet,WiFi và Internet,kết nối,1,positive,4,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQM08tdVh3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgICP3O-uXw%7C0cgJclmpuMv%7C?hl=en,en,0,Vietnam government need more tourists but the immigration check didn t improve,immigration_customs,immigration and customs,immigration,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwc1ZXdEpTbWxCVTJwRFFqQlliVWRTYjFSVFQxRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlpsVWtJSmlBU2pDQjBYbUdSb1RTT1E%7C0cgIF9F36hO%7C?hl=en,es,2,Es necesario presentar la tarjeta de embarque en papel y no admiten boarding pass,checkin_boarding,check-in and boarding,"boarding pass, boarding",0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25samJ5MUVVM052TTFkUFlVSkhURE4yYmtKWVNIYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOnljby1EU3NvM1dPYUJHTDN2bkJYSHc%7C0cgEGqFZ0qQ%7C?hl=en,en,0,The worst experience so far in my holiday journey Just look at how insane the queue is,queue_waiting,queue and waiting,queue,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4eVIyVm5iM2N6VjA0eGNWOVNRazVGZDJSRVpYYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkxyR2Vnb3czV04xcV9SQk5Fd2REZXc%7C0cg0L9Zg558%7C?hl=en,vi,0,"Sân bay và hãng bay làm việc tắc trách, đến trước giờ bay 2 tiếng 30 xếp hàng dài",queue_waiting,Xếp hàng và chờ đợi,xếp hàng,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4eVIyVm5iM2N6VjA0eGNWOVNRazVGZDJSRVpYYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkxyR2Vnb3czV04xcV9SQk5Fd2REZXc%7C0cg0L9Zg558%7C?hl=en,vi,3,"Đến cửa số 8 hỏi nhân viên thì mới biết máy bay đã đổi cửa khởi hành và trễ giờ bay mất vé phải tự chịu , hỏi nhân viên hãng bay có hổ trợ đổi vé khác bù tiền hay không thì họ đùng đẩy trách nhiệm nói lần sau phải đến sớm 3-4 tiếng trước giờ bay đi còn ko mất vé ráng chịu ( tui tưởng đâu cực hình trần gian ko á nếu bắt trước giờ bay 3-4 tiếng",staff_service,Nhân viên và phục vụ,nhân viên,0,negative,1,2026-02-26 02:16:26.952,2026-03-16 02:37:07.402055+00:00,2026-03-16 02:37:07.402055+00:00
